distance;e_elst;e_exch;e_ind;e_disp;e_tot;e_chelpg_hf;e_pol;e_pol_rahul;e_pair;e_int
2.087181;-13.53812573;61.31976372;-24.70844276;-17.65959988;5.41359535;11.157630021353292;-17.349685777124588;-37.2706302824236;11.605651105771296;-5.744034671353292
2.187181;-6.89309343;45.5645571;-22.9053867;-15.39282881;0.37324817;11.596073075434063;-15.88212014314909;-32.91901559603029;4.6592952377150265;-11.222824905434063
2.287181;-1.88766517;33.6534479;-21.19684384;-13.45292027;-2.88398137;11.888677523924228;-14.582132493417474;-29.37332425695271;-0.1905264005067533;-14.772658893924227
2.387181;1.84893125;24.71623714;-19.61974966;-11.77639253;-4.83097381;12.070594144233015;-13.427702940261119;-26.443667511252556;-3.4738650139718974;-16.901567954233016
2.587181;6.62281298;13.13353499;-16.88408945;-9.09329528;-6.22103677;12.203660371770178;-11.481351826054151;-21.905255109740782;-6.9433453157160265;-18.424697141770178
2.787181;9.10445692;6.86581786;-14.65543079;-7.09482763;-5.77998365;12.142404765833351;-9.91881176804995;-18.55676108532553;-8.003576647783403;-17.922388415833353
2.987181;10.30584974;3.54364082;-12.83011547;-5.59018493;-4.57080984;11.971513812317806;-8.64813855553194;-15.978595373483556;-7.894185096785865;-16.542323652317805
3.187181;10.80742306;1.8067166;-11.31198407;-4.44471703;-3.14256143;11.739430830408429;-7.601636512245354;-13.926879026643268;-7.280355748163076;-14.88199226040843
3.387181;10.92754745;0.90712865;-10.02966624;-3.56367351;-1.75866366;11.473841007372892;-6.729366321742799;-12.253092857849728;-6.503138345630092;-13.232504667372892
3.587181;10.84357157;0.44624423;-8.93341139;-2.87959129;-0.52318687;11.190627837580662;-5.99424841454763;-10.861920874158752;-5.719566293033032;-11.713814707580662
3.787181;10.65827163;0.21393513;-7.98788524;-2.34431674;0.54000477;10.898985966262588;-5.368492016330208;-9.68896508635277;-4.99048917993238;-10.358981196262588
3.987181;10.42719135;0.09942966;-7.16703919;-1.92290238;1.43667944;10.604317259459265;-4.831034764154014;-8.68869584647658;-4.33660305530525;-9.167637819459264
4.187181;10.17639702;0.04453649;-6.45083381;-1.58920214;2.18089756;10.30986436935204;-4.365719766232748;-7.827701041359955;-3.763247043119292;-8.12896680935204
4.387181;9.91694237;0.01906153;-5.82322697;-1.32329994;2.789477;10.017630718998129;-3.959998547587663;-7.080730172407898;-3.2681551714104664;-7.228153718998129
4.587181;9.65342619;0.00766507;-5.27104167;-1.10996263;3.28008697;9.728898903994613;-3.604004808313434;-6.428259045164288;-2.844807125681179;-6.448811933994613
4.787181;9.38799469;0.00277747;-4.78339035;-0.93755127;3.66983053;9.444523562467015;-3.289888624413176;-5.854916373345595;-2.4848044080538387;-5.774693032467015
4.987181;9.12204389;0.00079014;-4.3512087;-0.7971733;3.97445204;9.165097640813544;-3.0113337490141476;-5.348422413076732;-2.179311851799396;-5.190645600813544
5.187181;8.85684802;4.474e-05;-3.96692899;-0.68202336;4.20794041;8.891047530019126;-2.7632041987778804;-4.898846721664737;-1.9199029212412455;-4.683107120019126
5.387181;8.59366946;-0.00019377;-3.62418828;-0.5868749;4.38241251;8.622688163098944;-2.5412827386646812;-4.498073870008956;-1.698992914434263;-4.240275653098944
5.587181;8.33373305;-0.00023951;-3.31760427;-0.50769456;4.5081947;8.360255507911562;-2.3420752332489414;-4.139409960453183;-1.509985574662621;-3.8520608079115624
5.787181;8.07810585;-0.00022098;-3.0426154;-0.44135238;4.59391709;8.103926245722741;-2.162662650113772;-3.8172875174899787;-1.3473465056089697;-3.5100091557227415
5.987181;7.82760441;-0.00018719;-2.79532677;-0.38540489;4.64668556;7.85383014508395;-2.000587884048138;-3.5270408409264866;-1.2065567010358116;-3.2071445850839497
6.187181;7.58281685;-0.0001544;-2.57241572;-0.3379331;4.67231364;7.6100582397133945;-1.8537682897293777;-3.2647328389166055;-1.0839763099840172;-2.937744599713395
6.387181;7.34409288;-0.00012625;-2.37102313;-0.29742091;4.67552259;7.372668569558285;-1.7204273935523748;-3.0270200783223604;-0.9767185860059102;-2.697145979558285
6.587181;7.10008212;-8.919e-05;-2.1887404;-0.26268556;4.64856697;7.141690483490088;-1.5990410615709052;-2.811046586283604;-0.8940824519191823;-2.4931235134900875
